ï»¿dummy        {'LANG:EN', 'dummy'}
anta-           {'V', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-SPEC:T/fin', 'CLASS:DITR', 'SPEC:P', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'COMP:D', '-COMP:FIN', 'PHI:PER:_', 'PHI:NUM:_', '+SEM:directional', 'LF:give', '!COMP:*', 'SPEC:D', 'PF:antaa', 'ASP:BOUNDED', 'ARG', '-COMP:V', '-VAL', '-SPEC:FORCE', 'LANG:FI'}
antoi           ['LANG:FI']
asks            ['LANG:EN']
ask-            {'V', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-SPEC:T/fin', 'PF:ask', 'SPEC:P', 'PHI:DET:_', '-COMP:N', 'SEM:internal', 'COMP:D', 'LF:ask', '-COMP:v', 'LANG:EN', 'PHI:NUM:_', 'PHI:GEN:_', 'SPEC:D', 'ARG', '-COMP:V', '-VAL', 'PHI:PER:_', '-SPEC:FORCE'}
avain_0acc      ['LANG:EN']
avain_nom       ['LANG:EN']
avain           ['LANG:EN']
avaimen_acc     ['LANG:EN']
avaimen         ['LANG:EN']
avaimet         ['LANG:EN']
avainta         ['LANG:EN']
avain-          {'-SPEC:R', '-SPEC:ADV', '-COMP:A', 'COMP:P', '-COMP:C/fin', 'LF:key', 'COMP:C', '-COMP:WH', '-SPEC:T/fin', '-SPEC:V', 'SPEC:A', '-COMP:N', '-COMP:v', '-COMP:VA/inf', 'N', '-SPEC:INF', '-SPEC:C/fin', '-COMP:AUX', '-SPEC:uWH', 'COMP:uR', 'COMP:R/D', 'PF:avain', 'COMP:R', '-COMP:V', 'COMP:T/prt', 'COMP:D/rel', '-SPEC:P', '-SEM:directional', '-SPEC:FORCE', '-SPEC:N', 'LANG:FI'}
auton           ['LANG:FI']
auto            ['LANG:FI']
auto-           {'-SPEC:R', '-SPEC:ADV', '-COMP:A', 'COMP:P', '-COMP:C/fin', 'COMP:C', '-COMP:WH', '-SPEC:T/fin', 'LF:car', '-SPEC:V', 'SPEC:A', '-COMP:N', '-COMP:v', '-COMP:VA/inf', 'N', 'PF:auto', '-SPEC:INF', '-SPEC:C/fin', '-COMP:AUX', '-SPEC:uWH', 'COMP:uR', 'COMP:R/D', 'COMP:R', '-COMP:V', 'COMP:T/prt', 'COMP:D/rel', '-SPEC:P', '-SEM:directional', '-SPEC:FORCE', '-SPEC:N', 'LANG:FI'}
bank            {'-SPEC:R', '-SPEC:ADV', '-COMP:A', 'COMP:P', '-COMP:C/fin', 'COMP:C', '-COMP:WH', '-SPEC:T/fin', '-SPEC:V', 'SPEC:A', '-COMP:N', '-COMP:v', '-COMP:VA/inf', 'N', '-SPEC:INF', 'LANG:EN', '-SPEC:C/fin', '-COMP:AUX', '-SPEC:uWH', 'COMP:uR', 'COMP:R/D', 'LF:bank_inst', 'PF:bank1', '-COMP:V', 'COMP:R', 'COMP:T/prt', 'COMP:D/rel', '-SPEC:P', '-SPEC:FORCE', '-SPEC:N', 'FREQ:1'}
bank            {'-SPEC:R', '-SPEC:ADV', '-COMP:A', 'COMP:P', '-COMP:C/fin', 'COMP:C', '-COMP:WH', '-SPEC:T/fin', '-SPEC:V', 'SPEC:A', '-COMP:N', '-COMP:v', '-COMP:VA/inf', 'N', 'LF:bank_river', '-SPEC:INF', 'LANG:EN', '-SPEC:C/fin', '-COMP:AUX', '-SPEC:uWH', 'COMP:uR', 'COMP:R/D', 'PF:bank2', 'COMP:R', '-COMP:V', 'COMP:T/prt', 'FREQ:2', 'COMP:D/rel', '-SPEC:P', '-SPEC:N', '-SPEC:FORCE'}
barn            {'-SPEC:R', '-SPEC:ADV', '-COMP:A', 'COMP:P', '-COMP:C/fin', 'COMP:C', '-COMP:WH', '-SPEC:T/fin', '-SPEC:V', 'SPEC:A', 'LF:barn', '-COMP:N', '-COMP:v', '-COMP:VA/inf', 'N', '-SPEC:INF', 'LANG:EN', '-SPEC:C/fin', '-COMP:AUX', '-SPEC:uWH', 'COMP:uR', 'COMP:R/D', 'COMP:R', '-COMP:V', 'COMP:T/prt', 'COMP:D/rel', '-SPEC:P', '-SPEC:FORCE', '-SPEC:N', 'PF:barn'}
city            {'-SPEC:R', '-SPEC:ADV', '-COMP:A', 'PF:city', '-COMP:C/fin', 'COMP:C', 'COMP:P', '-COMP:WH', '-SPEC:T/fin', '-SPEC:V', 'SPEC:A', '-COMP:N', '-COMP:v', '-COMP:VA/inf', 'N', '-SPEC:INF', 'LANG:EN', '-SPEC:C/fin', '-COMP:AUX', '-SPEC:uWH', 'COMP:uR', 'COMP:R/D', 'COMP:R', '-COMP:V', 'COMP:T/prt', 'COMP:D/rel', '-SPEC:P', 'LF:city', '-SPEC:N', '-SPEC:FORCE'}
che             ['LANG:IT']
che-            {'-COMP:A', '-COMP:C/fin', 'COMP:C', '-SPEC:V', '-COMP:*', '-COMP:N', '-COMP:v', '-COMP:AUX', '-SPEC:uWH', '-COMP:V', 'PHI_N', 'PF:che', '-SPEC:N', '-SPEC:R', '-SPEC:ADV', 'COMP:P', '-COMP:WH', '-SPEC:T/fin', 'SPEC:A', '-COMP:VA/inf', 'N', '-SPEC:INF', '-SPEC:C/fin', 'COMP:uR', 'COMP:R/D', 'LANG:IT', 'LF:who', 'COMP:R', 'COMP:T/prt', 'COMP:D/rel', '-SPEC:P', '-SPEC:FORCE'}
chiamato        ['LANG:IT']
chiamata-       {'V', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'PHI:NUM:_', 'PHI:GEN:_', 'ARG', 'LF:called', 'PF:chiamato', 'LANG:IT', '-COMP:V', '-VAL', 'PHI:PER:_', '-SPEC:FORCE'}
claims          ['LANG:EN']
claim-          {'V', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-SPEC:T/fin', 'SPEC:P', 'PF:claim', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'LANG:EN', '-COMP:D', 'PHI:NUM:_', 'PHI:GEN:_', 'SPEC:D', 'ARG', '-COMP:V', 'LF:claim', 'COMP:T/fin', '-VAL', 'PHI:PER:_', '-SPEC:FORCE'}
danno           {'-SPEC:R', '-SPEC:ADV', '-COMP:A', 'COMP:P', '-COMP:C/fin', 'COMP:C', 'LF:damage', '-COMP:WH', '-SPEC:T/fin', '-SPEC:V', 'SPEC:A', '-COMP:N', '-COMP:v', '-COMP:VA/inf', 'N', '-SPEC:INF', '-SPEC:C/fin', '-COMP:AUX', '-SPEC:uWH', 'PF:danno', 'COMP:uR', 'COMP:R/D', 'LANG:IT', 'COMP:R', '-COMP:V', 'COMP:T/prt', 'COMP:D/rel', '-SPEC:P', '-SPEC:N', '-SPEC:FORCE'}
del             ['LANG:IT']
della           ['LANG:IT']
detesto         ['LANG:IT']
detesto         ['LANG:IT']
detest-         {'PF:detest', 'V', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'COMP:ARE/inf', 'ASP', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', 'SEM:internal', 'COMP:D', '-COMP:v', 'PHI:NUM:_', 'PHI:GEN:_', 'LF:detest', 'ARG', 'LANG:IT', '-COMP:V', '-VAL', 'PHI:PER:_', '-SPEC:FORCE'}
devono          ['LANG:EN']
deva-           {'V', 'PF:deva', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'COMP:ARE/inf', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', '-ASP', 'SEM:internal', '-COMP:v', 'PHI:PER:_', 'PHI:NUM:_', 'PHI:GEN:_', 'SPEC:D', 'ARG', 'LANG:IT', '-COMP:V', '-VAL', '-SPEC:FORCE', 'LF:must'}
di              {'-COMP:ADV', '-SPEC:ADV', '-COMP:A', 'SPEC:*', '-SPEC:T/fin', '-SPEC:V', '-SPEC:Neg/fin', 'PHI:DET:_', '-COMP:N', 'COMP:D', '-SPEC:v', '-COMP:uWH', '-SPEC:INF', '-SPEC:C/fin', '-SPEC:C', 'PHI:PER:_', 'PHI:NUM:_', 'PF:di', '!COMP:*', 'LF:of', 'ARG', '-SPEC:FORCE', 'P', '-SPEC:iWH', '-adjoinable', '-SPEC:P', '-COMP:T', '-COMP:T/fin', '-VAL', '-SPEC:iR', '-SPEC:N', 'LANG:FI'}
does            {'-SPEC:TO/inf', 'COMP:v', 'SPEC:TO/inf', 'COMP:Neg', '-SPEC:V', 'PHI:DET:_', 'PHI:NUM:SG', '-SPEC:C', 'PHI:NUM:_', '-COMP:INF', 'PHI:GEN:M', 'PHI:PER:3', 'T/fin', '-SPEC:N', '-COMP:T/fin', '-SPEC:v', 'T', 'SPEC:*', 'FIN', 'LF:does', '-SPEC:T/fin', 'SPEC:FORCE', '!PROBE:V', 'SPEC:C/fin', '!SPEC:*', 'LANG:EN', 'PHI:GEN:_', '!COMP:*', 'SPEC:D', 'ARG', 'PF:does', 'COMP:V', '-SPEC:Neg', 'COMP:T/prt', 'PHI:GEN:F', 'PHI:PER:_', 'VAL'}
does_C          ['LANG:EN']
does-           {'-SPEC:TO/inf', 'COMP:v', 'SPEC:TO/inf', 'COMP:Neg', '-SPEC:V', 'PHI:DET:_', 'PHI:NUM:SG', '-SPEC:C', 'PHI:NUM:_', '-COMP:INF', 'PHI:GEN:M', 'PHI:PER:3', 'T/fin', '-SPEC:N', '-COMP:T/fin', '-SPEC:v', 'T', 'SPEC:*', 'FIN', 'LF:does', '-SPEC:T/fin', 'SPEC:FORCE', '!PROBE:V', 'SPEC:C/fin', '!SPEC:*', 'LANG:EN', 'PHI:GEN:_', '!COMP:*', 'SPEC:D', 'ARG', 'PF:does', 'COMP:V', '-SPEC:Neg', 'COMP:T/prt', 'PHI:GEN:F', 'PHI:PER:_', 'VAL'}
dorme           ['LANG:IT']
dorme-          {'V', 'PF:dorme', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'LANG:EN', '-COMP:D', 'PHI:NUM:_', 'PHI:GEN:_', 'CLASS:INTR', '!SPEC:D', 'SPEC:D', 'LF:sleep', 'ARG', '-COMP:V', '-COMP:MA/inf', '-VAL', 'PHI:PER:_', '-SPEC:FORCE'}
disappeared     ['LANG:EN']
disappear-      {'V', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'LANG:EN', 'PHI:PER:_', 'PF:disappear', '-COMP:D', 'PHI:NUM:_', 'PHI:GEN:_', 'CLASS:INTR', 'SPEC:D', 'ARG', '-COMP:V', '-COMP:MA/inf', '-VAL', '-SPEC:FORCE', 'LF:disappear'}
e               ['LANG:IT']
easy            ['LANG:EN']
easy-           {'2SPEC', 'LF:easy', '0', 'PF:easy', 'SPEC:D', 'LANG:EN'}
en              ['LANG:FI']
et              ['LANG:FI']
ei              ['LANG:FI']
emme            ['LANG:FI']
ette            ['LANG:FI']
eivat           ['LANG:FI']
ei'             {'SPEC:*', 'FIN', '-SPEC:T/fin', 'PHI:DET:_', 'Neg/fin', 'SEM:internal', '!SPEC:*', 'PF:ei', 'PHI:NUM:_', 'NEG', '!COMP:*', '!COMP:T', 'ARG', '%SPEC:INF', 'LF:neg', 'POL:NEG', 'COMP:T/prt', '-SPEC:T', 'PHI:PER:_', 'VAL', 'LANG:FI'}
e-              {'SPEC:*', 'FIN', '-SPEC:T/fin', 'PHI:DET:_', 'Neg/fin', 'SEM:internal', '!SPEC:*', 'PF:ei', 'PHI:NUM:_', 'NEG', '!COMP:*', '!COMP:T', 'ARG', '%SPEC:INF', 'LF:neg', 'POL:NEG', 'COMP:T/prt', '-SPEC:T', 'PHI:PER:_', 'VAL', 'LANG:FI'}
elaa            ['LANG:FI']
ela-            {'V', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'LF:live', 'PHI:PER:_', '-COMP:D', 'PHI:NUM:_', 'PF:elaa', 'CLASS:INTR', 'SPEC:D', 'ARG', '-COMP:V', '-COMP:MA/inf', '-VAL', '-SPEC:FORCE', 'LANG:FI'}
etsii           ['LANG:FI']
etsi-           {'V', 'PF:etsi', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', '-COMP:P', '!COMP:D', 'ASP', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', 'LF:search', 'COMP:D', '-COMP:v', 'PHI:PER:_', 'PHI:NUM:_', '!COMP:*', 'ARG', 'CLASS:TR', '-COMP:V', '-VAL', '-SPEC:FORCE', 'LANG:FI'}
etta            {'LF:that', 'FORCE', 'COMP:C/fin', '!COMP:*', '!PROBE:FIN', '-SPEC:D', 'FIN', '-ARG', 'PF:etta', 'COMP:T/fin', '-VAL', '-SPEC:*', 'LANG:FI'}
fell            ['LANG:EN']
fell-           {'LF:fell', 'V', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'LANG:EN', 'PHI:PER:_', '-COMP:D', 'PHI:NUM:_', 'PHI:GEN:_', 'CLASS:INTR', 'SPEC:D', 'ARG', '-COMP:V', '-COMP:MA/inf', '-VAL', '-SPEC:FORCE', 'PF:fell'}
flow'           {'V', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'PF:flow', '-SPEC:T/fin', 'ASP', 'SPEC:P', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'LF:flow', 'LANG:EN', 'PHI:NUM:_', 'PHI:GEN:_', 'SPEC:D', 'ARG', '-COMP:V', '-VAL', 'PHI:PER:_', '-SPEC:FORCE'}
from            {'-COMP:ADV', '-SPEC:ADV', '-COMP:A', '-SPEC:T/fin', '-SPEC:V', 'adjoinable', '-SPEC:Neg/fin', '-COMP:N', '-float', 'PHI:DET:_', 'COMP:D', '-SPEC:v', '-COMP:uWH', '-SPEC:INF', 'LANG:EN', '-SPEC:C', '-SPEC:C/fin', 'PHI:PER:_', 'PHI:NUM:_', 'LF:from', 'PF:from', 'PHI:GEN:_', '!COMP:*', '-SPEC:*', 'ARG', '-SPEC:FORCE', 'P', '-SPEC:iWH', '-SPEC:P', '-COMP:T', '-COMP:T/fin', '-VAL', '-SPEC:iR', '-SPEC:N', 'TAIL:V,+SEM:directional'}
gave            ['LANG:EN']
give-           {'V', 'COMP:P', 'PF:give', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-SPEC:T/fin', 'CLASS:DITR', 'SPEC:P', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'COMP:D', 'LANG:EN', '-COMP:FIN', 'PHI:NUM:_', '+SEM:directional', 'PHI:GEN:_', 'LF:give', '!COMP:*', 'SPEC:D', 'ARG', '-COMP:V', '-VAL', 'PHI:PER:_', '-SPEC:FORCE'}
Giuseppe        ['LANG:IT']
Giuseppe-       {'-SPEC:R', '-SPEC:ADV', '-COMP:A', 'COMP:P', '-COMP:C/fin', 'COMP:C', '-COMP:WH', '-SPEC:T/fin', '-SPEC:V', 'SPEC:A', '-COMP:N', '-COMP:v', '-COMP:VA/inf', 'N', '-SPEC:INF', '-SPEC:C/fin', '-COMP:AUX', 'LF:Giuseppe', '-SPEC:uWH', 'COMP:uR', 'COMP:R/D', 'LANG:IT', 'COMP:R', '-COMP:V', 'PF:Giuseppe', 'COMP:T/prt', 'COMP:D/rel', '-SPEC:P', '-SEM:directional', '-SPEC:N', '-SPEC:FORCE'}
haluaa          ['LANG:FI']
halusi          ['LANG:FI']
halusimme       ['LANG:FI']
haluan          ['LANG:FI']
halua           ['LANG:FI']
haluamalla      ['LANG:FI']
haluttiin       ['LANG:FI']
haluttu         ['LANG:FI']
halua-          {'V', 'COMP:P', 'PF:haluaa', 'COMP:A/inf', 'SPEC:TO/inf', 'SPEC:ADV', '-COMP:P', 'ASP', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', 'SEM:internal', 'COMP:D', '-COMP:v', 'PHI:PER:_', 'PHI:NUM:_', '!COMP:*', 'ASP:BOUNDED', 'ARG', 'CLASS:TR', '-COMP:V', 'LF:want', '-VAL', '-SPEC:FORCE', '-SPEC:*', 'LANG:FI'}
hairitsee       ['LANG:FI']
hairitse-       {'V', 'COMP:P', 'SPEC:TO/inf', '-COMP:P', 'SPEC:ADV', '!COMP:D', 'ASP', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', 'PF:hairitsee', '-COMP:v', 'COMP:D', '-COMP:FIN', 'PHI:PER:_', 'PHI:NUM:_', '!COMP:*', 'SPEC:D', 'LF:disturb', 'ARG', 'CLASS:TR', '-COMP:V', '-VAL', '-SPEC:FORCE', 'LANG:FI'}
hanno           ['LANG:IT']
ho              ['LANG:IT']
ha-             {'V', 'COMP:P', 'SPEC:*', 'SPEC:TO/inf', 'SPEC:ADV', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', '-ASP', 'SEM:internal', '-COMP:v', 'PHI:PER:_', 'PHI:NUM:_', 'PHI:GEN:_', 'SPEC:D', 'ARG', '-SPEC:FORCE', 'LANG:IT', 'PF:ha', '-COMP:V', '-VAL', 'LF:have', 'COMP:T'}
horse           {'-SPEC:R', '-SPEC:ADV', '-COMP:A', 'COMP:P', '-COMP:C/fin', 'COMP:C', 'PF:horse', '-COMP:WH', '-SPEC:T/fin', '-SPEC:V', 'SPEC:A', '-COMP:N', '-COMP:v', '-COMP:VA/inf', 'N', '-SPEC:INF', 'LANG:EN', '-SPEC:C/fin', '-COMP:AUX', '-SPEC:uWH', 'COMP:uR', 'COMP:R/D', 'COMP:R', '-COMP:V', 'COMP:T/prt', 'COMP:D/rel', '-SPEC:P', '-SPEC:N', '-SPEC:FORCE', 'LF:horse'}
havisivat       ['LANG:FI']
haviavan        ['LANG:FI']
havisi          ['LANG:FI']
havia-          {'V', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'PHI:PER:_', '-COMP:D', 'PHI:NUM:_', 'CLASS:INTR', 'SPEC:D', 'ARG', '-COMP:V', 'PF:havia', '-COMP:MA/inf', 'LF:disappear', '-VAL', '-SPEC:FORCE', 'LANG:FI'}
ihailen         ['LANG:FI']
ihaili          ['LANG:FI']
ihailet         ['LANG:FI']
ihailee         ['LANG:FI']
ihailemme       ['LANG:FI']
ihailette       ['LANG:FI']
ihailevat       ['LANG:FI']
ihailevansa     ['LANG:FI']
ihailemassa     ['LANG:FI']
ihailtua        ['LANG:FI']
ihaile          ['LANG:FI']
ihaillut        ['LANG:FI']
ihailla         ['LANG:FI']
ihailemalla     ['LANG:FI']
ihaile-         {'LF:admire', 'PF:ihaile-', 'V', 'COMP:P', 'SPEC:TO/inf', '-COMP:P', 'SPEC:ADV', '!COMP:D', 'ASP', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'COMP:D', '-COMP:FIN', 'PHI:PER:_', 'PHI:NUM:_', '!COMP:*', 'ARG', 'CLASS:TR', '-COMP:V', '-VAL', '-SPEC:FORCE', 'LANG:FI'}
il              {'-COMP:uR', '-COMP:P', '-SPEC:T/fin', '-SPEC:V', '-SPEC:Neg/fin', 'adjoinable', 'LF:the', 'D', '-SPEC:INF', 'COMP:N', '-SPEC:C', '-COMP:D', 'OP', '!PROBE:N', '!COMP:*', '-SPEC:MA/lla', '-ARG', 'LANG:IT', 'PF:il', '-SPEC:P', '-COMP:T/fin'}
i               {'-COMP:uR', '-COMP:P', '-SPEC:T/fin', '-SPEC:V', '-SPEC:Neg/fin', 'adjoinable', 'LF:the', 'D', '-SPEC:INF', 'COMP:N', '-SPEC:C', '-COMP:D', 'OP', '!PROBE:N', '!COMP:*', '-SPEC:MA/lla', '-ARG', 'LANG:IT', 'PF:il', '-SPEC:P', '-COMP:T/fin'}
in              {'-COMP:ADV', 'PF:in', '-COMP:A', '-SPEC:ADV', '-SPEC:T/fin', '-SPEC:V', 'adjoinable', '-SPEC:Neg/fin', '-COMP:N', 'PHI:DET:_', 'COMP:D', '-SPEC:v', '-COMP:uWH', '-SPEC:INF', '-SPEC:C/fin', 'LF:in', '-SPEC:C', 'PHI:PER:_', 'PHI:NUM:_', 'PHI:GEN:_', '!COMP:*', 'ARG', '-SPEC:FORCE', 'LANG:IT', 'P', '-SPEC:iWH', '-SPEC:P', '-COMP:T', '-VAL', '-SPEC:iR', '-SPEC:N', '-COMP:T/fin'}
infermieri      {'-SPEC:R', '-SPEC:ADV', '-COMP:A', 'COMP:P', '-COMP:C/fin', 'COMP:C', '-COMP:WH', '-SPEC:T/fin', '-SPEC:V', 'SPEC:A', '-COMP:N', 'PF:infermieri', '-COMP:v', '-COMP:VA/inf', 'N', '-SPEC:INF', '-SPEC:C/fin', '-COMP:AUX', '-SPEC:uWH', 'COMP:uR', 'COMP:R/D', 'LF:nurses', 'LANG:IT', 'COMP:R', '-COMP:V', 'COMP:T/prt', 'COMP:D/rel', '-SPEC:P', '-SPEC:N', '-SPEC:FORCE'}
is              ['LANG:EN']
be-             {'V', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-SPEC:T/fin', 'SPEC:P', '-COMP:N', '-COMP:v', 'LANG:EN', 'LF:be', '!COMP:*', 'COPULA', 'SPEC:D', 'PF:be', '-COMP:TO/inf', '-ARG', '-COMP:V', '-VAL', '-SPEC:FORCE'}
istuuko         ['LANG:FI']
istuu           ['LANG:FI']
istu-           {'V', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', 'PF:istuu', '-COMP:v', 'PHI:PER:_', '-COMP:D', 'PHI:NUM:_', 'CLASS:INTR', 'SPEC:D', 'ARG', '-COMP:V', 'LF:sit', '-COMP:MA/inf', '-VAL', '-SPEC:FORCE', 'LANG:FI'}
John            ['LANG:EN']
John-           {'-COMP:A', '-COMP:C/fin', 'COMP:C', '-SPEC:V', '-COMP:N', '-COMP:v', '-COMP:AUX', 'LF:John', '-SPEC:uWH', 'PF:John', '-COMP:V', '-SPEC:N', '-SPEC:R', '-SPEC:ADV', 'COMP:P', '-COMP:WH', '-SPEC:T/fin', 'SPEC:A', '-COMP:VA/inf', 'N', '-SPEC:INF', 'LANG:EN', '-SPEC:C/fin', 'COMP:uR', 'COMP:R/D', 'COMP:R', '-adjoinable', 'COMP:T/prt', 'COMP:D/rel', '-SPEC:P', '-SEM:directional', '-SPEC:FORCE'}
joka            ['LANG:FI']
jota            ['LANG:FI']
joka-           {'-COMP:A', '-COMP:C/fin', 'COMP:C', '-SPEC:V', '-COMP:*', '-COMP:N', '-COMP:v', '-COMP:AUX', 'PF:joka', '-SPEC:uWH', '-COMP:V', 'PHI_N', '-SPEC:N', '-SPEC:R', '-SPEC:ADV', 'COMP:P', '-COMP:WH', '-SPEC:T/fin', 'SPEC:A', '-COMP:VA/inf', 'N', '-SPEC:INF', '-SPEC:C/fin', 'COMP:uR', 'COMP:R/D', 'LF:who', 'COMP:R', 'COMP:T/prt', 'COMP:D/rel', '-SPEC:P', '-SPEC:FORCE', 'LANG:FI'}
Jukka           ['LANG:FI', '-SEM:directional', 'LANG:FI']
Jukkaa          ['LANG:FI', '-SEM:directional']
Jukka-          {'-SPEC:R', '-SPEC:ADV', 'LF:Jukka', '-COMP:A', '-COMP:C/fin', 'COMP:C', 'COMP:P', '-COMP:WH', '-SPEC:T/fin', '-SPEC:V', 'SPEC:A', '-COMP:N', '-COMP:v', 'PF:Jukka', '-COMP:VA/inf', 'N', '-SPEC:INF', '-SPEC:C/fin', '-COMP:AUX', '-SPEC:uWH', 'COMP:uR', 'COMP:R/D', 'COMP:R', '-COMP:V', 'COMP:T/prt', 'COMP:D/rel', '-SPEC:P', '-SEM:directional', '-SPEC:FORCE', '-SPEC:N', 'LANG:FI'}
juosten         ['LANG:FI']
juoksee         ['LANG:FI']
juokse-         {'V', 'COMP:P', 'SPEC:TO/inf', 'SPEC:ADV', 'ASP', 'LF:run', '-SPEC:T/fin', 'SPEC:P', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'PHI:PER:_', 'PHI:NUM:_', 'ARG', '-COMP:V', '-VAL', '-SPEC:FORCE', 'LANG:FI', 'PF:juokse-'}
kaksi           {'COMP:n', 'PHI:PER:_', 'PF:kaksi', 'SPEC:*', 'ARG', 'LF:two', 'PHI:DET:_', 'PHI:NUM:SG', 'TAIL:ARG,VAL,FIN', 'LANG:FI', '-VAL', 'COMP:N', 'NUM', 'PHI:NUM:_'}
