ï»¿dummy        {'LANG:EN', 'dummy'}
anta-           {'COMP:P', 'SPEC:D', 'SPEC:P', '-COMP:FIN', 'SPEC:TO/inf', '-VAL', '+SEM:directional', 'ASP', '-COMP:V', 'CLASS:DITR', 'ASP:BOUNDED', '-SPEC:FORCE', 'PHI:PER:_', 'PHI:NUM:_', 'COMP:D', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', 'LANG:FI', '-COMP:N', '-COMP:v', 'V', '!COMP:*', 'LF:give', 'PF:antaa', 'SPEC:ADV'}
antoi           ['LANG:FI']
asks            ['LANG:EN']
ask-            {'COMP:P', 'SPEC:D', 'SPEC:P', 'PHI:GEN:_', 'LANG:EN', 'SPEC:TO/inf', '-VAL', 'ASP', '-COMP:V', 'PHI:PER:_', 'PHI:NUM:_', 'LF:ask', 'COMP:D', 'ARG', 'PF:ask', '-SPEC:T/fin', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'V', '-SPEC:FORCE', 'SEM:internal', 'SPEC:ADV'}
avain_0acc      ['LANG:EN']
avain_nom       ['LANG:EN']
avain           ['LANG:EN']
avaimen_acc     ['LANG:EN']
avaimen         ['LANG:EN']
avaimet         ['LANG:EN']
avainta         ['LANG:EN']
avain-          {'-SEM:directional', '-SPEC:ADV', 'COMP:P', '-COMP:WH', 'COMP:C', '-COMP:A', '-SPEC:R', 'COMP:R/D', '-COMP:V', 'COMP:T/prt', '-SPEC:INF', '-SPEC:FORCE', '-SPEC:uWH', 'COMP:D/rel', '-COMP:AUX', 'PF:avain', 'COMP:uR', '-SPEC:V', 'COMP:R', '-SPEC:T/fin', '-SPEC:P', '-COMP:VA/inf', 'LANG:FI', '-COMP:N', '-SPEC:N', '-COMP:v', '-COMP:C/fin', '-SPEC:C/fin', 'SPEC:A', 'LF:key', 'N'}
auton           ['LANG:FI']
auto            ['LANG:FI']
auto-           {'-SEM:directional', '-SPEC:ADV', 'COMP:P', '-COMP:WH', 'COMP:C', '-COMP:A', '-SPEC:R', 'COMP:R/D', '-COMP:V', 'COMP:T/prt', '-SPEC:INF', '-SPEC:FORCE', '-SPEC:uWH', 'COMP:D/rel', '-COMP:AUX', 'COMP:uR', '-SPEC:V', 'COMP:R', '-SPEC:T/fin', '-SPEC:P', 'PF:auto', '-COMP:VA/inf', 'LANG:FI', '-COMP:N', '-SPEC:N', '-COMP:v', '-COMP:C/fin', '-SPEC:C/fin', 'SPEC:A', 'N', 'LF:car'}
bank            {'-SPEC:ADV', 'COMP:P', '-COMP:WH', 'LANG:EN', 'COMP:C', '-COMP:A', '-SPEC:R', 'COMP:R/D', '-COMP:V', 'COMP:T/prt', '-SPEC:INF', '-SPEC:FORCE', '-SPEC:uWH', 'COMP:D/rel', '-COMP:AUX', 'PF:bank1', 'COMP:uR', '-SPEC:V', 'COMP:R', '-SPEC:T/fin', '-SPEC:P', '-COMP:VA/inf', '-COMP:N', '-SPEC:N', '-COMP:v', '-COMP:C/fin', '-SPEC:C/fin', 'SPEC:A', 'N', 'FREQ:1', 'LF:bank_inst'}
bank            {'-SPEC:ADV', 'COMP:P', 'LF:bank_river', 'PF:bank2', '-COMP:WH', 'LANG:EN', 'COMP:C', '-COMP:A', '-SPEC:R', 'COMP:R/D', '-COMP:V', 'COMP:T/prt', '-SPEC:INF', '-SPEC:FORCE', 'FREQ:2', '-SPEC:uWH', 'COMP:D/rel', '-COMP:AUX', 'COMP:uR', '-SPEC:V', 'COMP:R', '-SPEC:T/fin', '-SPEC:P', '-COMP:VA/inf', '-COMP:N', '-SPEC:N', '-COMP:v', '-COMP:C/fin', '-SPEC:C/fin', 'SPEC:A', 'N'}
barn            {'-SPEC:ADV', 'COMP:P', 'LF:barn', '-COMP:WH', 'LANG:EN', 'COMP:C', '-COMP:A', '-SPEC:R', 'COMP:R/D', '-COMP:V', 'COMP:T/prt', '-SPEC:INF', '-SPEC:FORCE', '-SPEC:uWH', 'COMP:D/rel', '-COMP:AUX', 'COMP:uR', 'PF:barn', '-SPEC:V', 'COMP:R', '-SPEC:T/fin', '-SPEC:P', '-COMP:VA/inf', '-COMP:N', '-SPEC:N', '-COMP:v', '-COMP:C/fin', '-SPEC:C/fin', 'SPEC:A', 'N'}
city            {'-SPEC:ADV', 'COMP:P', '-COMP:WH', 'LANG:EN', 'COMP:C', '-COMP:A', '-SPEC:R', 'COMP:R/D', '-COMP:V', 'COMP:T/prt', '-SPEC:INF', '-SPEC:FORCE', '-SPEC:uWH', 'COMP:D/rel', '-COMP:AUX', 'COMP:uR', '-SPEC:V', 'LF:city', 'COMP:R', '-SPEC:T/fin', '-SPEC:P', '-COMP:VA/inf', '-COMP:N', '-SPEC:N', '-COMP:v', '-COMP:C/fin', '-SPEC:C/fin', 'SPEC:A', 'PF:city', 'N'}
che             ['LANG:IT']
che-            {'COMP:P', '-COMP:WH', '-SPEC:R', 'COMP:T/prt', 'COMP:D/rel', '-COMP:AUX', 'LF:who', 'PHI_N', '-SPEC:T/fin', '-COMP:VA/inf', 'PF:che', '-SPEC:N', '-COMP:v', '-SPEC:C/fin', 'SPEC:A', 'N', '-SPEC:ADV', 'COMP:C', '-COMP:A', 'COMP:R/D', 'LANG:IT', '-COMP:V', '-SPEC:INF', '-SPEC:uWH', 'COMP:uR', '-COMP:*', '-SPEC:V', 'COMP:R', '-SPEC:P', '-COMP:N', '-COMP:C/fin', '-SPEC:FORCE'}
chiamato        ['LANG:IT']
chiamata-       {'COMP:P', 'SPEC:P', 'PHI:GEN:_', 'SPEC:TO/inf', 'LANG:IT', '-VAL', 'ASP', '-COMP:V', 'PHI:PER:_', 'PHI:NUM:_', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', '-COMP:N', 'PF:chiamato', '-COMP:v', 'V', '-SPEC:FORCE', 'LF:called', 'SPEC:ADV'}
claims          ['LANG:EN']
claim-          {'COMP:P', 'SPEC:D', 'SPEC:P', 'PHI:GEN:_', 'LANG:EN', 'LF:claim', 'SPEC:TO/inf', '-VAL', 'ASP', '-COMP:V', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:D', 'ARG', '-SPEC:T/fin', 'PF:claim', 'PHI:DET:_', '-COMP:N', 'COMP:T/fin', '-COMP:v', 'V', '-SPEC:FORCE', 'SPEC:ADV'}
danno           {'-SPEC:ADV', 'COMP:P', '-COMP:WH', 'COMP:C', '-COMP:A', '-SPEC:R', 'LANG:IT', 'COMP:R/D', '-COMP:V', 'COMP:T/prt', '-SPEC:INF', '-SPEC:FORCE', '-SPEC:uWH', 'COMP:D/rel', '-COMP:AUX', 'COMP:uR', 'LF:damage', '-SPEC:V', 'COMP:R', '-SPEC:T/fin', '-SPEC:P', '-COMP:VA/inf', '-COMP:N', '-SPEC:N', '-COMP:v', '-COMP:C/fin', '-SPEC:C/fin', 'SPEC:A', 'N', 'PF:danno'}
del             ['LANG:IT']
della           ['LANG:IT']
detesto         ['LANG:IT']
detesto         ['LANG:IT']
detest-         {'COMP:P', 'SPEC:P', 'PHI:GEN:_', 'COMP:ARE/inf', 'SPEC:TO/inf', 'PF:detest', 'LANG:IT', '-VAL', 'ASP', '-COMP:V', 'PHI:PER:_', 'PHI:NUM:_', 'COMP:D', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'V', 'LF:detest', '-SPEC:FORCE', 'SEM:internal', 'SPEC:ADV'}
devono          ['LANG:EN']
deva-           {'COMP:P', 'SPEC:D', '-ASP', 'SPEC:P', 'PF:deva', 'PHI:GEN:_', 'COMP:ARE/inf', 'SPEC:TO/inf', 'LANG:IT', '-VAL', '-COMP:V', 'PHI:PER:_', 'PHI:NUM:_', 'LF:must', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'V', '-SPEC:FORCE', 'SEM:internal', 'SPEC:ADV'}
di              {'-SPEC:ADV', '-COMP:A', '-COMP:T/fin', '-VAL', '-SPEC:iWH', '-SPEC:INF', 'P', 'LF:of', 'SPEC:*', '-SPEC:Neg/fin', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:ADV', '-SPEC:V', 'COMP:D', 'ARG', '-adjoinable', '-SPEC:T/fin', '-COMP:T', '-SPEC:iR', '-SPEC:P', '-SPEC:C', '-SPEC:v', 'PHI:DET:_', 'LANG:FI', '-COMP:N', '-SPEC:N', '-COMP:uWH', '-SPEC:C/fin', '!COMP:*', '-SPEC:FORCE', 'PF:di'}
does            {'SPEC:D', 'PHI:GEN:_', 'SPEC:TO/inf', '!SPEC:*', 'COMP:T/prt', 'T/fin', 'SPEC:*', 'PHI:PER:_', 'PHI:NUM:_', '-SPEC:T/fin', 'PHI:PER:3', 'PHI:DET:_', '-SPEC:N', 'PHI:GEN:F', 'FIN', '-SPEC:C/fin', '-SPEC:TO/inf', '!COMP:*', '-COMP:INF', 'SPEC:FORCE', 'LANG:EN', 'PHI:GEN:M', 'LF:does', '-COMP:T/fin', 'PF:does', 'T', '!PROBE:V', 'COMP:V', '-SPEC:V', 'ARG', 'COMP:Neg', '-SPEC:C', 'COMP:v', 'VAL', '-SPEC:v', 'PHI:NUM:SG', '-SPEC:Neg'}
does_C          ['LANG:EN']
does-           {'SPEC:D', 'PHI:GEN:_', 'SPEC:TO/inf', '!SPEC:*', 'COMP:T/prt', 'T/fin', 'SPEC:*', 'PHI:PER:_', 'PHI:NUM:_', '-SPEC:T/fin', 'PHI:PER:3', 'PHI:DET:_', '-SPEC:N', 'PHI:GEN:F', 'FIN', '-SPEC:C/fin', '-SPEC:TO/inf', '!COMP:*', '-COMP:INF', 'SPEC:FORCE', 'LANG:EN', 'PHI:GEN:M', 'LF:does', '-COMP:T/fin', 'PF:does', 'T', '!PROBE:V', 'COMP:V', '-SPEC:V', 'ARG', 'COMP:Neg', '-SPEC:C', 'COMP:v', 'VAL', '-SPEC:v', 'PHI:NUM:SG', '-SPEC:Neg'}
dorme           ['LANG:IT']
dorme-          {'COMP:P', 'SPEC:D', 'SPEC:P', 'PHI:GEN:_', 'LANG:EN', '-COMP:MA/inf', 'SPEC:TO/inf', '-VAL', 'ASP', '-COMP:V', 'CLASS:INTR', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:D', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', '-COMP:N', 'LF:sleep', 'PF:dorme', '!SPEC:D', 'V', '-COMP:v', '-SPEC:FORCE', 'SPEC:ADV'}
disappeared     ['LANG:EN']
disappear-      {'COMP:P', 'SPEC:D', 'SPEC:P', 'PHI:GEN:_', 'LANG:EN', '-COMP:MA/inf', 'SPEC:TO/inf', '-VAL', 'LF:disappear', 'ASP', '-COMP:V', 'CLASS:INTR', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:D', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'V', 'SPEC:ADV', '-SPEC:FORCE', 'PF:disappear'}
e               ['LANG:IT']
easy            ['LANG:EN']
easy-           {'0', 'LF:easy', 'SPEC:D', 'LANG:EN', 'PF:easy', '2SPEC'}
en              ['LANG:FI']
et              ['LANG:FI']
ei              ['LANG:FI']
emme            ['LANG:FI']
ette            ['LANG:FI']
eivat           ['LANG:FI']
ei'             {'POL:NEG', '-SPEC:T', 'Neg/fin', '!SPEC:*', 'PF:ei', 'COMP:T/prt', '%SPEC:INF', 'SPEC:*', 'PHI:PER:_', 'PHI:NUM:_', 'ARG', '-SPEC:T/fin', 'VAL', 'PHI:DET:_', 'LF:neg', 'LANG:FI', '!COMP:T', 'FIN', 'NEG', '!COMP:*', 'SEM:internal'}
e-              {'POL:NEG', '-SPEC:T', 'Neg/fin', '!SPEC:*', 'PF:ei', 'COMP:T/prt', '%SPEC:INF', 'SPEC:*', 'PHI:PER:_', 'PHI:NUM:_', 'ARG', '-SPEC:T/fin', 'VAL', 'PHI:DET:_', 'LF:neg', 'LANG:FI', '!COMP:T', 'FIN', 'NEG', '!COMP:*', 'SEM:internal'}
elaa            ['LANG:FI']
ela-            {'COMP:P', 'SPEC:D', 'SPEC:P', '-COMP:MA/inf', 'SPEC:TO/inf', '-VAL', 'ASP', '-COMP:V', 'CLASS:INTR', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:D', 'ARG', '-SPEC:T/fin', 'LF:live', 'PF:elaa', 'PHI:DET:_', 'LANG:FI', '-COMP:N', '-COMP:v', 'V', '-SPEC:FORCE', 'SPEC:ADV'}
etsii           ['LANG:FI']
etsi-           {'PF:etsi', 'COMP:P', 'SPEC:P', 'SPEC:TO/inf', 'LF:search', '-VAL', '-COMP:P', 'ASP', '-COMP:V', '!COMP:D', 'PHI:PER:_', 'PHI:NUM:_', 'COMP:D', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', 'LANG:FI', '-COMP:N', '-COMP:v', 'CLASS:TR', 'V', '!COMP:*', '-SPEC:FORCE', 'SPEC:ADV'}
etta            {'-SPEC:*', '-ARG', '!PROBE:FIN', 'PF:etta', 'LANG:FI', '-SPEC:D', '-VAL', 'COMP:C/fin', 'COMP:T/fin', 'FIN', '!COMP:*', 'LF:that', 'FORCE'}
fell            ['LANG:EN']
fell-           {'COMP:P', 'SPEC:D', 'SPEC:P', 'PHI:GEN:_', 'LANG:EN', '-COMP:MA/inf', 'SPEC:TO/inf', '-VAL', 'ASP', '-COMP:V', 'CLASS:INTR', 'PHI:PER:_', 'PHI:NUM:_', 'LF:fell', '-COMP:D', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', '-COMP:N', 'PF:fell', '-COMP:v', 'V', '-SPEC:FORCE', 'SPEC:ADV'}
flow'           {'COMP:P', 'SPEC:D', 'SPEC:P', 'PHI:GEN:_', 'LANG:EN', 'SPEC:TO/inf', '-VAL', 'PF:flow', 'ASP', '-COMP:V', 'PHI:PER:_', 'PHI:NUM:_', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'V', '-SPEC:FORCE', 'LF:flow', 'SPEC:ADV'}
from            {'-SPEC:ADV', 'PHI:GEN:_', '-SPEC:*', 'LANG:EN', '-COMP:A', '-COMP:T/fin', '-VAL', '-float', '-SPEC:iWH', '-SPEC:INF', 'P', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:ADV', 'LF:from', '-SPEC:V', 'COMP:D', 'ARG', '-SPEC:T/fin', '-COMP:T', '-SPEC:iR', '-SPEC:P', '-SPEC:C', '-SPEC:v', 'PHI:DET:_', '-COMP:N', '-SPEC:N', '-COMP:uWH', 'TAIL:V,+SEM:directional', 'PF:from', '-SPEC:C/fin', '!COMP:*', '-SPEC:FORCE', 'adjoinable', '-SPEC:Neg/fin'}
gave            ['LANG:EN']
give-           {'COMP:P', 'SPEC:D', 'SPEC:P', 'PHI:GEN:_', 'LANG:EN', '-COMP:FIN', 'SPEC:TO/inf', '-VAL', '+SEM:directional', 'ASP', '-COMP:V', 'CLASS:DITR', 'PHI:PER:_', 'PHI:NUM:_', 'COMP:D', 'PF:give', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'V', '!COMP:*', 'LF:give', '-SPEC:FORCE', 'SPEC:ADV'}
Giuseppe        ['LANG:IT']
Giuseppe-       {'-SEM:directional', '-SPEC:ADV', 'COMP:P', '-COMP:WH', 'COMP:C', '-COMP:A', '-SPEC:R', 'LANG:IT', 'COMP:R/D', '-COMP:V', 'COMP:T/prt', '-SPEC:INF', '-SPEC:FORCE', '-SPEC:uWH', 'COMP:D/rel', '-COMP:AUX', 'COMP:uR', '-SPEC:V', 'COMP:R', '-SPEC:T/fin', '-SPEC:P', '-COMP:VA/inf', '-COMP:N', '-SPEC:N', 'LF:Giuseppe', '-COMP:v', '-COMP:C/fin', '-SPEC:C/fin', 'SPEC:A', 'N', 'PF:Giuseppe'}
haluaa          ['LANG:FI']
halusi          ['LANG:FI']
halusimme       ['LANG:FI']
haluan          ['LANG:FI']
halua           ['LANG:FI']
haluamalla      ['LANG:FI']
haluttiin       ['LANG:FI']
haluttu         ['LANG:FI']
halua-          {'COMP:P', 'SPEC:P', '-SPEC:*', 'SPEC:TO/inf', '-VAL', '-COMP:P', 'ASP', '-COMP:V', '-SPEC:FORCE', 'ASP:BOUNDED', 'PHI:PER:_', 'PHI:NUM:_', 'COMP:A/inf', 'COMP:D', 'ARG', '-SPEC:T/fin', 'LF:want', 'PHI:DET:_', 'LANG:FI', '-COMP:N', '-COMP:v', 'CLASS:TR', 'V', '!COMP:*', 'PF:haluaa', 'SEM:internal', 'SPEC:ADV'}
hairitsee       ['LANG:FI']
hairitse-       {'COMP:P', 'SPEC:D', 'SPEC:P', '-COMP:FIN', 'SPEC:TO/inf', '-VAL', '-COMP:P', 'ASP', '-COMP:V', '!COMP:D', 'PHI:PER:_', 'PHI:NUM:_', 'LF:disturb', 'COMP:D', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', 'LANG:FI', '-COMP:N', 'PF:hairitsee', '-COMP:v', 'CLASS:TR', 'V', '!COMP:*', '-SPEC:FORCE', 'SPEC:ADV'}
hanno           ['LANG:IT']
ho              ['LANG:IT']
ha-             {'COMP:P', 'SPEC:D', 'PF:ha', '-ASP', 'SPEC:P', 'PHI:GEN:_', 'SPEC:TO/inf', 'LANG:IT', 'LF:have', '-VAL', '-COMP:V', 'SPEC:*', 'PHI:PER:_', 'PHI:NUM:_', 'COMP:T', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', '-COMP:N', '-COMP:v', 'V', '-SPEC:FORCE', 'SEM:internal', 'SPEC:ADV'}
horse           {'-SPEC:ADV', 'COMP:P', '-COMP:WH', 'LF:horse', 'LANG:EN', 'COMP:C', '-SPEC:R', '-COMP:A', 'COMP:R/D', '-COMP:V', 'COMP:T/prt', '-SPEC:INF', '-SPEC:FORCE', '-SPEC:uWH', 'COMP:D/rel', '-COMP:AUX', 'COMP:uR', '-SPEC:V', 'PF:horse', 'COMP:R', '-SPEC:T/fin', '-SPEC:P', '-COMP:VA/inf', '-COMP:N', '-SPEC:N', '-COMP:v', '-COMP:C/fin', '-SPEC:C/fin', 'SPEC:A', 'N'}
havisivat       ['LANG:FI']
haviavan        ['LANG:FI']
havisi          ['LANG:FI']
havia-          {'COMP:P', 'SPEC:D', 'SPEC:P', '-COMP:MA/inf', 'SPEC:TO/inf', '-VAL', 'LF:disappear', 'PF:havia', 'ASP', '-COMP:V', 'CLASS:INTR', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:D', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', 'LANG:FI', '-COMP:N', '-COMP:v', 'V', '-SPEC:FORCE', 'SPEC:ADV'}
ihailen         ['LANG:FI']
ihaili          ['LANG:FI']
ihailet         ['LANG:FI']
ihailee         ['LANG:FI']
ihailemme       ['LANG:FI']
ihailette       ['LANG:FI']
ihailevat       ['LANG:FI']
ihailevansa     ['LANG:FI']
ihailemassa     ['LANG:FI']
ihailtua        ['LANG:FI']
ihaile          ['LANG:FI']
ihaillut        ['LANG:FI']
ihailla         ['LANG:FI']
ihailemalla     ['LANG:FI']
ihaile-         {'PF:ihaile-', 'COMP:P', 'SPEC:P', '-COMP:FIN', 'SPEC:TO/inf', '-VAL', '-COMP:P', 'ASP', '-COMP:V', '!COMP:D', 'PHI:PER:_', 'PHI:NUM:_', 'COMP:D', 'ARG', '-SPEC:T/fin', 'LF:admire', 'PHI:DET:_', 'LANG:FI', '-COMP:N', '-COMP:v', 'CLASS:TR', 'V', '!COMP:*', '-SPEC:FORCE', 'SPEC:ADV'}
il              {'LF:the', '!PROBE:N', '-SPEC:MA/lla', 'LANG:IT', '-COMP:P', '-COMP:T/fin', '-SPEC:INF', '-COMP:D', '-COMP:uR', '-SPEC:V', '-SPEC:T/fin', '-SPEC:P', '-SPEC:C', '-ARG', 'COMP:N', 'OP', 'PF:il', 'D', '!COMP:*', 'adjoinable', '-SPEC:Neg/fin'}
i               {'LF:the', '!PROBE:N', '-SPEC:MA/lla', 'LANG:IT', '-COMP:P', '-COMP:T/fin', '-SPEC:INF', '-COMP:D', '-COMP:uR', '-SPEC:V', '-SPEC:T/fin', '-SPEC:P', '-SPEC:C', '-ARG', 'COMP:N', 'OP', 'PF:il', 'D', '!COMP:*', 'adjoinable', '-SPEC:Neg/fin'}
in              {'-SPEC:ADV', 'PHI:GEN:_', '-COMP:A', 'LANG:IT', 'PF:in', '-COMP:T/fin', '-SPEC:iWH', '-VAL', '-SPEC:INF', 'P', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:ADV', '-SPEC:V', 'COMP:D', 'ARG', '-SPEC:T/fin', '-COMP:T', '-SPEC:iR', '-SPEC:P', '-SPEC:C', '-SPEC:v', 'PHI:DET:_', '-COMP:N', '-SPEC:N', '-COMP:uWH', 'LF:in', '-SPEC:C/fin', '!COMP:*', '-SPEC:FORCE', 'adjoinable', '-SPEC:Neg/fin'}
infermieri      {'-SPEC:ADV', 'COMP:P', '-COMP:WH', 'COMP:C', '-COMP:A', '-SPEC:R', 'LANG:IT', 'COMP:R/D', 'LF:nurses', '-COMP:V', 'COMP:T/prt', '-SPEC:INF', '-SPEC:FORCE', '-SPEC:uWH', 'PF:infermieri', 'COMP:D/rel', '-COMP:AUX', 'COMP:uR', '-SPEC:V', 'COMP:R', '-SPEC:T/fin', '-SPEC:P', '-COMP:VA/inf', '-COMP:N', '-SPEC:N', '-COMP:v', '-COMP:C/fin', '-SPEC:C/fin', 'SPEC:A', 'N'}
is              ['LANG:EN']
be-             {'COMP:P', 'SPEC:D', 'SPEC:P', 'LANG:EN', 'SPEC:TO/inf', '-VAL', 'ASP', '-COMP:V', 'LF:be', '-SPEC:T/fin', '-ARG', '-COMP:N', '-COMP:TO/inf', 'PF:be', '-COMP:v', 'V', '!COMP:*', '-SPEC:FORCE', 'COPULA', 'SPEC:ADV'}
istuuko         ['LANG:FI']
istuu           ['LANG:FI']
istu-           {'COMP:P', 'SPEC:D', 'SPEC:P', '-COMP:MA/inf', 'SPEC:TO/inf', '-VAL', 'ASP', '-COMP:V', 'CLASS:INTR', 'PHI:PER:_', 'PHI:NUM:_', '-COMP:D', 'PF:istuu', 'ARG', '-SPEC:T/fin', 'PHI:DET:_', 'LANG:FI', '-COMP:N', 'LF:sit', '-COMP:v', 'V', '-SPEC:FORCE', 'SPEC:ADV'}
John            ['LANG:EN']
John-           {'COMP:P', '-COMP:WH', 'LF:John', '-SPEC:R', 'COMP:T/prt', 'COMP:D/rel', '-COMP:AUX', '-adjoinable', '-SPEC:T/fin', '-COMP:VA/inf', '-SPEC:N', '-COMP:v', 'PF:John', '-SPEC:C/fin', 'SPEC:A', 'N', '-SEM:directional', '-SPEC:ADV', 'LANG:EN', 'COMP:C', '-COMP:A', 'COMP:R/D', '-COMP:V', '-SPEC:INF', '-SPEC:uWH', 'COMP:uR', '-SPEC:V', 'COMP:R', '-SPEC:P', '-COMP:N', '-COMP:C/fin', '-SPEC:FORCE'}
joka            ['LANG:FI']
jota            ['LANG:FI']
joka-           {'COMP:P', '-COMP:WH', '-SPEC:R', 'COMP:T/prt', 'COMP:D/rel', '-COMP:AUX', 'LF:who', 'PHI_N', '-SPEC:T/fin', '-COMP:VA/inf', '-SPEC:N', '-COMP:v', '-SPEC:C/fin', 'SPEC:A', 'N', '-SPEC:ADV', 'COMP:C', '-COMP:A', 'COMP:R/D', '-COMP:V', '-SPEC:INF', 'PF:joka', '-SPEC:uWH', 'COMP:uR', '-COMP:*', '-SPEC:V', 'COMP:R', '-SPEC:P', 'LANG:FI', '-COMP:N', '-COMP:C/fin', '-SPEC:FORCE'}
Jukka           ['LANG:FI', '-SEM:directional', 'LANG:FI']
Jukkaa          ['LANG:FI', '-SEM:directional']
Jukka-          {'-SEM:directional', '-SPEC:ADV', 'COMP:P', '-COMP:WH', 'COMP:C', '-COMP:A', '-SPEC:R', 'COMP:R/D', '-COMP:V', 'COMP:T/prt', '-SPEC:INF', '-SPEC:FORCE', '-SPEC:uWH', 'COMP:D/rel', '-COMP:AUX', 'COMP:uR', 'PF:Jukka', '-SPEC:V', 'LF:Jukka', 'COMP:R', '-SPEC:T/fin', '-SPEC:P', '-COMP:VA/inf', 'LANG:FI', '-COMP:N', '-SPEC:N', '-COMP:v', '-COMP:C/fin', '-SPEC:C/fin', 'SPEC:A', 'N'}
juosten         ['LANG:FI']
juoksee         ['LANG:FI']
juokse-         {'COMP:P', 'SPEC:P', 'SPEC:TO/inf', '-VAL', 'PF:juokse-', 'ASP', '-COMP:V', 'PHI:PER:_', 'PHI:NUM:_', 'ARG', '-SPEC:T/fin', 'LF:run', 'PHI:DET:_', 'LANG:FI', '-COMP:N', '-COMP:v', 'V', '-SPEC:FORCE', 'SPEC:ADV'}
kaksi           {'ARG', 'PHI:DET:_', 'PF:kaksi', '-VAL', 'LANG:FI', 'COMP:N', 'LF:two', 'SPEC:*', 'PHI:NUM:SG', 'TAIL:ARG,VAL,FIN', 'PHI:PER:_', 'PHI:NUM:_', 'NUM', 'COMP:n'}
